musaID,toPredict,distance_to_city_hall,distance_to_nearest_metro,distance_to_nearest_hospital,distance_to_nearest_school,distance_to_nearest_park,distance_to_nearest_water,NAMELSAD,Percent_Bachelor.s.degree.or.higher,Estimate_Mean.family.income..dollars.,Percent_Management..business..science..and.arts.occupations,Percent_Different.state,Percent_With.private.health.insurance,Percent_White.alone,LPSS_PER1000,HPSS_PER1000
8649,MODELLING,17879.03035,6972.946089,7705.40402,349.9747725,1949.420257,2807.162409,Census Tract 71.02,11.3,63447,20.2,13.3,49.2,3,38.24362606,3.54107649
8650,MODELLING,39153.26956,5673.854484,5527.918797,1187.49321,865.7725875,8150.907643,Census Tract 311.02,13.6,73251,18.3,8.2,41.2,4.9,21.60318363,2.70039795
8651,MODELLING,16608.24609,5898.162666,6366.643785,963.7027392,890.3694126,4203.296683,Census Tract 73,42,73245,49,22.7,64.9,17.9,46.65314402,8.11359026
8652,MODELLING,53775.20007,18706.72948,4803.030587,1382.172621,526.1274081,701.5494108,Census Tract 347.02,33.4,130079,38.8,9.5,80.1,73.6,6.35324015,0
8653,MODELLING,21864.70357,721.4956516,4280.811036,439.6718129,1043.956112,6362.87107,Census Tract 192,3.5,35654,12.8,4.2,19.3,6.1,22.71006813,0.75700227
8654,MODELLING,27090.95165,4344.966909,5140.025236,878.1053678,559.2971509,1114.211317,Census Tract 191,22.9,99711,28.5,13.5,39.3,12.1,9.91325898,1.54894672
8655,MODELLING,38671.39777,8946.793169,2763.283291,2421.745449,695.4157937,540.7282225,Census Tract 305.02,15.7,67729,35.3,7.4,33.4,10.3,11.94921583,0.1867065
8656,MODELLING,41083.35163,8672.919665,13934.28594,1185.3171,196.8461024,2070.581226,Census Tract 323,6.8,48530,23.8,9,31.8,25.3,14.57541191,0.63371356
8657,MODELLING,45729.33998,11197.1151,8471.265486,1567.20618,958.5598022,3812.963285,Census Tract 326,25.4,98873,42,9.2,67.9,59.1,45.03311258,5.29801325
8658,MODELLING,19550.62703,13066.14499,11045.21099,1318.125968,1033.038853,2502.49006,Census Tract 67,9.9,57494,17.5,4.2,57.6,1.2,11.41352063,0.21949078
8659,MODELLING,37205.11347,4661.587864,11478.53127,1235.772613,522.3114078,3839.043178,Census Tract 321,23.5,56566,32.1,12,43.1,37.4,14.68048359,0
8660,MODELLING,4251.744173,1725.842401,1346.255576,347.8010442,185.623501,2775.42034,Census Tract 10.01,85.6,285954,88.1,46.5,84.3,90.9,38.43364757,8.88324873
8661,MODELLING,15734.90252,4756.181677,6793.382367,542.9733957,1063.484201,5597.534039,Census Tract 169.01,7,82772,16.8,8.6,36.1,0.7,37.58020165,3.20806599
8662,MODELLING,4093.194231,1130.503794,1760.36369,281.4281507,842.2797373,5012.254842,Census Tract 14,66,246246,73.7,47.6,90.8,64.1,22.02010531,8.01819052
8663,MODELLING,11930.61092,1884.594739,2663.200555,808.832171,1508.533406,5453.81804,Census Tract 40.02,28.7,93189,35.9,11.8,71.5,73.9,89.6708286,3.40522134
8664,MODELLING,42819.47564,9371.622668,11919.68998,495.6589103,525.3886801,3533.290712,Census Tract 325,7.6,84615,28.5,4.6,43.2,41.5,11.24648547,1.40581068
8665,MODELLING,44279.05946,10698.40892,11093.63029,1093.670201,887.5003856,3615.04004,Census Tract 326,25.4,98873,42,9.2,67.9,59.1,16.66666667,1.58730159
8666,MODELLING,14999.65635,2369.85305,4895.384008,957.2296466,1027.062747,1184.26272,Census Tract 164,2.7,43670,10.5,8.5,16.3,0.9,40.85733423,3.01406564
8667,MODELLING,15082.60806,2865.295769,4497.793487,726.5800313,1458.371665,910.1429223,Census Tract 164,2.7,43670,10.5,8.5,16.3,0.9,40.85733423,3.01406564
8668,MODELLING,61132.0386,27417.22536,7656.81839,2167.427832,645.4474039,1567.735782,Census Tract 351,44.8,106953,46.9,14.1,80.9,72.6,0.95602294,0.11950287
8669,MODELLING,59932.99031,26552.42392,9299.818041,3809.386338,873.0661953,890.7346511,Census Tract 351,44.8,106953,46.9,14.1,80.9,72.6,0.92764378,0.11595547
8670,MODELLING,19486.22998,3607.846125,7064.28896,1225.006999,645.6258558,3857.266971,Census Tract 179,19.5,48492,22.9,14.5,30.5,30.1,32.84950344,2.48281131
8671,MODELLING,11855.26178,1859.195216,2334.192615,338.7843482,655.296028,4719.978494,Census Tract 39.01,39.3,116531,45,27.2,70.9,62.8,27.46212121,2.36742424
8672,MODELLING,36928.3861,10306.28439,11026.1074,545.3188714,193.3173137,6692.893598,Census Tract 389,27.2,87010,42.1,20.9,44,7.1,7.46268657,0.93283582
8673,MODELLING,40254.18165,11807.01684,12368.33155,2130.216984,1084.979242,5509.038166,Census Tract 254,36.9,106874,48,16.9,71.2,11.6,6.59521847,0.20610058
8674,MODELLING,33753.99083,13883.18847,6513.952335,1689.665686,1170.918079,2162.988076,Census Tract 236,71.9,259624,75.8,49,89.2,50.4,3.63306085,3.63306085
8675,MODELLING,31287.2642,16708.73347,1310.546714,3316.376035,137.1451624,1242.144325,Census Tract 211,54.5,141585,60.1,28.6,90.3,70.6,7.57002271,1.51400454
8676,MODELLING,10419.16994,2692.840063,1688.410288,1299.928183,233.4708362,2418.005109,Census Tract 108,26.6,43455,47.7,18,31,7.9,25,1.04166667
8677,MODELLING,17757.12068,1711.158657,4741.992579,2182.48226,764.4230398,5289.675221,Census Tract 178,16.2,40833,36.7,14.7,24.4,20.8,224.6153846,11.53846154
8678,MODELLING,18537.56102,1983.658717,5579.770334,1836.167079,614.3314558,5094.04904,Census Tract 179,19.5,48492,22.9,14.5,30.5,30.1,34.09696324,2.1310602
8679,MODELLING,20423.46874,4771.582063,8549.191459,728.6415653,286.3318516,2844.533579,Census Tract 180.02,29.7,79192,31.5,11.1,74.7,72.6,21.61828289,1.85299568
8680,MODELLING,29075.34204,868.3725572,6831.11023,1650.526485,379.8615147,656.872959,Census Tract 293,18.1,69615,6.9,21.4,45.3,24.6,21.12676056,2.72087068
8681,MODELLING,24231.24778,1104.106931,4189.710488,1042.676513,552.2760112,7550.85608,Census Tract 204,7.6,55368,29.1,12.1,47.1,1.2,52.81690141,4.40140845
8682,MODELLING,24238.57113,2786.471197,4843.062801,642.4397262,909.8470781,5932.879832,Census Tract 205,10.8,56619,19.4,7.5,27.6,3.4,32.05128205,3.20512821
8683,MODELLING,31978.97954,7064.085885,7515.709196,1151.766921,1003.213733,5553.380084,Census Tract 247,18.3,58534,27.5,10.7,43.9,4.2,46.70912951,6.90021231
8684,MODELLING,16288.3988,4228.112999,5924.922138,501.5703742,997.6536899,6131.608954,Census Tract 172.01,8.3,140463,20.5,23.5,45.2,0.5,56.2248996,3.68139224
8685,MODELLING,18164.35237,4326.927412,5030.190896,1274.366571,612.0217502,5411.805653,Census Tract 172.01,8.3,140463,20.5,23.5,45.2,0.5,33.25020781,3.11720698
8686,MODELLING,18046.21429,3866.225814,4602.622981,1270.072248,145.5120014,5801.73581,Census Tract 172.01,8.3,140463,20.5,23.5,45.2,0.5,33.25020781,3.11720698
8687,MODELLING,41780.23644,9653.90217,10908.81728,2219.720031,1536.410962,2901.579567,Census Tract 266,15.4,61448,19,8.6,53.5,0.8,21.65087957,0.67658999
8688,MODELLING,46665.35432,22716.14749,1596.663383,1474.591686,1444.474697,1167.148036,Census Tract 385,75.6,286356,61.2,35.7,83.1,88.3,2.31124807,2.11864407
8689,MODELLING,21215.44214,4597.205626,1410.2003,791.4044893,723.5192662,5455.166695,Census Tract 195.02,7.8,45475,32.3,5.4,15.8,2.6,22.95409182,0.6237525
8690,MODELLING,21114.65439,3573.98305,1803.610043,1654.11627,578.8267286,5823.002247,Census Tract 192,3.5,35654,12.8,4.2,19.3,6.1,78.54984894,1.88821752
8691,MODELLING,17800.01637,1937.056575,4599.900166,495.2374186,759.6370524,3429.900528,Census Tract 176.01,4.2,29983,7.5,3.7,17.5,5,76.05633803,4.69483568
8692,MODELLING,65389.06376,31635.51449,11681.40945,1942.383061,2329.13149,826.3663759,Census Tract 356.02,33.5,137311,44.7,9.7,79.6,52,4.73484848,0.47348485
8693,MODELLING,11842.6661,6488.8815,9379.879431,645.4763182,1272.328511,3217.20574,Census Tract 149,22,53005,33.7,22.6,40.9,4,91.83673469,5.10204082
8694,MODELLING,25910.74579,2026.885273,5851.734305,787.654233,799.8313593,2675.751024,Census Tract 191,22.9,99711,28.5,13.5,39.3,12.1,15.71594878,2.47380675
8695,MODELLING,27524.70028,2956.529493,5370.318681,668.599591,780.5723076,1414.335105,Census Tract 191,22.9,99711,28.5,13.5,39.3,12.1,29.90033223,4.70653378
8696,MODELLING,13629.82976,8170.666392,9435.185461,698.7181952,619.5997836,1891.147979,Census Tract 151.01,27.8,95673,22.1,7.2,25.8,5.9,25.30253025,0.2750275
8697,MODELLING,12449.3056,6153.121865,9254.223194,654.5563816,1150.79188,3814.653798,Census Tract 151.02,13.5,75111,36.2,9,33.9,1.1,32.50773994,2.12848297
8698,MODELLING,27279.9554,6028.577229,3506.729247,1154.062628,451.0908588,1314.819971,Census Tract 375,49.5,143777,57.5,26.5,71.6,42.5,10.74053137,2.40248728
8699,MODELLING,33316.2333,10710.83604,9107.422017,1225.625169,1921.26416,3152.220497,Census Tract 238,48.5,107978,48.8,28.3,75.5,23.1,16.8161435,3.92376682
8700,MODELLING,22423.13856,5616.413699,10596.36776,1273.551796,1075.072109,2974.448863,Census Tract 379,39.7,106486,45,16.7,65.9,90.8,31.52364273,5.25394046
8701,MODELLING,47404.42972,12900.32902,7812.602361,1245.000377,1801.720051,2734.234846,Census Tract 330,21.4,78458,28.8,8.5,47.7,31.6,19.63350785,2.61780105
8702,MODELLING,30802.76922,3580.299093,3751.333184,1377.480169,1345.963931,4984.516066,Census Tract 274.01,13.4,69106,23.6,21.1,45.9,2,59.82905983,6.83760684
8703,MODELLING,11941.95287,6448.720847,6240.455723,2961.228612,1148.515255,3755.900675,Census Tract 36,15.6,57174,33.7,4.3,36.8,17.3,20.25435704,0.47103156
8704,MODELLING,42096.88421,10537.47117,11567.54053,1309.566054,1156.795029,3647.184153,Census Tract 263.02,27.4,82342,35.4,12.2,78.5,1.9,13.11866428,2.08706023
8705,MODELLING,16334.45742,4014.683798,6139.887357,1085.986683,361.1384013,5130.436395,Census Tract 79,71.6,204429,66.2,37.4,83.7,58,15.93625498,3.15405046
8706,MODELLING,11737.22124,3747.390967,3737.056557,1761.514492,1048.568946,5252.979408,Census Tract 37.02,35.9,88210,40.3,11.2,60.9,27.9,27.90697674,5.03875969
8707,MODELLING,21122.18091,3387.059612,8240.291841,1898.022107,1141.52344,4355.290324,Census Tract 382,10.6,78790,27.2,6.8,38.3,59.1,48.70775348,4.97017893
8708,MODELLING,21331.04179,4255.41951,9106.158159,1113.760678,371.8938589,3671.543333,Census Tract 379,39.7,106486,45,16.7,65.9,90.8,46.9043152,3.75234522
8709,MODELLING,26509.11936,827.1445179,7984.979462,1018.886677,1627.074282,1223.279517,Census Tract 382,10.6,78790,27.2,6.8,38.3,59.1,66.66666667,12.82051282
8710,MODELLING,38089.23968,5209.009045,7763.920029,2234.256667,987.142428,1060.344854,Census Tract 271,21.6,90858,26.7,5.7,57,6.6,8.63930886,1.34989201
8711,MODELLING,36496.94014,2812.552306,5838.44237,1568.074389,1760.676428,6578.716601,Census Tract 318,16.7,62249,26.2,14.3,72.4,21.4,35.79175705,1.0845987
8712,MODELLING,22363.13108,11243.96136,2104.33154,1325.630973,717.0092822,956.3563903,Census Tract 207.01,80.7,163171,76.6,36.1,86.3,76.4,4.5325779,0.28328612
8713,MODELLING,17230.8809,5897.241596,5389.154649,907.6468518,985.0392129,4554.23071,Census Tract 172.02,10.3,59394,10.5,14.2,44.6,0.3,48.58757062,4.23728814
8714,MODELLING,72370.01666,37555.99278,5611.498401,2435.856038,479.3240033,1520.008268,Census Tract 362.03,29.8,149293,41.6,3.4,71.3,85.5,4.29184549,1.83936235
8715,MODELLING,46578.18973,11387.63734,5257.230007,1553.333387,438.5677705,584.3751934,Census Tract 332,26.3,105761,34.8,15.6,59.6,42.6,7.90754258,1.52068127
8716,MODELLING,45675.22611,11824.12381,7776.735423,2054.86717,1664.191009,5580.760508,Census Tract 335,25.8,65215,21.9,5,32.9,34.8,21.99816682,1.83318057
8717,MODELLING,57447.58616,22935.33868,7689.919622,1097.629308,544.975664,287.2100009,Census Tract 345.02,38.6,77150,36.4,12,55.2,46.1,9.97375328,0.52493438
8718,MODELLING,47374.42783,13452.65373,6782.529009,2295.735344,2595.652687,3983.604268,Census Tract 335,25.8,65215,21.9,5,32.9,34.8,23,2
8719,MODELLING,24059.21377,3964.102603,7119.609291,1751.316555,2058.494892,3382.736371,Census Tract 101,19,70337,39.1,9.3,46.8,1.6,47.25609756,2.28658537
8720,MODELLING,6546.829773,3937.952838,3183.175036,1247.717388,714.1122638,1066.561522,Census Tract 13.02,86.1,207847,77.9,48.5,91.1,72.4,14.15929204,1.94690265
8721,MODELLING,6546.829773,3937.952838,3183.175036,1247.717388,714.1122638,1066.561522,Census Tract 13.02,86.1,207847,77.9,48.5,91.1,72.4,14.15929204,1.94690265
8722,MODELLING,4492.128402,3001.129807,2871.862329,1469.976189,509.5068233,2236.653736,Census Tract 125.02,73.1,181787,83.6,37.3,82.4,59.2,13.04509877,3.6339918
8723,MODELLING,7639.316929,5141.344901,5915.049937,1316.243801,208.2454787,1184.263168,Census Tract 136.01,83.7,215171,86.6,34.2,90.1,77.4,11.2657389,3.81047051
8724,MODELLING,15021.79039,3682.741336,4325.742714,2304.381165,641.2393434,2022.090284,Census Tract 160.01,53.4,123919,64.3,21.4,77.1,88,28.39116719,8.67507886
8725,MODELLING,14566.66776,2323.647569,2769.129358,745.0530563,599.9387747,3596.009544,Census Tract 160.02,59.8,120477,61.6,25.4,72.4,82.1,32.01707577,9.0715048
8726,MODELLING,16755.24142,5379.659496,5958.587035,1285.194014,1449.116607,4997.032556,Census Tract 172.02,10.3,59394,10.5,14.2,44.6,0.3,65.74923547,4.58715596
8727,MODELLING,7262.35664,4780.078981,3441.932567,2125.286232,1327.185897,1421.718139,Census Tract 13.02,86.1,207847,77.9,48.5,91.1,72.4,14.15929204,1.94690265
8728,MODELLING,19228.90983,6348.870699,8964.273953,998.1719384,1865.630998,2113.379196,Census Tract 72,19.3,58891,35.2,17.1,50,1.7,43.55716878,6.80580762
8729,MODELLING,61329.10153,26405.08701,5768.80381,3244.27734,649.1645861,799.0269883,Census Tract 348.03,22.5,102439,35.3,10,66,83.3,1.70575693,0.42643923
8730,MODELLING,38539.83348,9145.042962,823.8828611,1623.192734,1461.158147,3666.249596,Census Tract 305.01,10.1,55643,19.1,10.3,34.9,7.2,10.0896861,0.84080717
8731,MODELLING,29599.67265,4365.410151,3868.828107,1051.162943,221.0165503,354.2378393,Census Tract 98.01,20.1,82788,32.6,7.3,60.9,6.6,9.14634146,2.03252033
8732,MODELLING,27137.15315,3263.316796,5516.61156,1198.318439,951.3957704,1548.195086,Census Tract 191,22.9,99711,28.5,13.5,39.3,12.1,29.90033223,4.70653378
8733,MODELLING,23206.65098,1199.132153,6507.39725,431.696786,558.184015,4500.178221,Census Tract 188.01,0.8,25294,12.3,18.4,37.3,19.5,20.68680182,1.24120811
8734,MODELLING,10222.54051,3677.333794,3386.621341,541.2453742,1407.582025,5829.116912,Census Tract 37.01,30.8,72864,39.6,12.7,61.3,23.4,17.62452107,1.53256705
8735,MODELLING,10461.65865,3976.069106,3712.067052,714.5683242,1067.178233,5716.043035,Census Tract 37.01,30.8,72864,39.6,12.7,61.3,23.4,44.17670683,1.25502008
8736,MODELLING,10992.01969,3509.598469,3372.340827,1392.958895,1243.848986,5732.073324,Census Tract 37.02,35.9,88210,40.3,11.2,60.9,27.9,27.90697674,5.03875969
8737,MODELLING,17743.4542,629.4000687,7957.556839,2628.81204,1159.006714,6076.027032,Census Tract 93,20.1,57156,32.7,14.3,40.5,4.5,50.06418485,7.38125802
8738,MODELLING,50761.21417,19333.16329,3446.325126,480.1376366,682.6225453,2641.823575,Census Tract 341,36.1,102633,41,14.8,73.5,67.3,8.31600832,0
8739,MODELLING,47085.29056,15973.87586,2574.073829,1841.766949,1001.354305,1524.968017,Census Tract 339,38,107059,42,15.7,57.9,47.9,9.72644377,0
8740,MODELLING,17503.47328,6184.868704,5072.4879,743.2165142,777.1529789,4317.130556,Census Tract 172.02,10.3,59394,10.5,14.2,44.6,0.3,48.58757062,4.23728814
8741,MODELLING,17489.12069,6182.156903,5084.463604,757.7150902,773.1599455,4317.916774,Census Tract 172.02,10.3,59394,10.5,14.2,44.6,0.3,48.58757062,4.23728814
8742,MODELLING,13279.16159,2636.225463,4359.17339,359.3495277,385.5874068,5375.484355,Census Tract 41.04,24.2,81016,27.8,5.9,42.6,35.4,61.16504854,3.39805825
8743,MODELLING,41463.03078,7924.273283,5617.941487,1602.679637,747.3041376,6956.52939,Census Tract 311.01,18.4,70169,20.6,7.4,40,25.3,12.97169811,1.62146226
8744,MODELLING,42271.224,7348.271948,10077.01981,1695.164306,1442.831163,5378.115618,Census Tract 316,9,64318,17.6,15.1,48.9,33.8,18.99441341,4.46927374
8745,MODELLING,7950.668803,3807.186135,4255.431306,1972.014726,543.3774394,4101.440803,Census Tract 31,46.6,105857,62.4,31.7,68.3,29.2,122.3404255,3.9893617
8746,MODELLING,7517.263725,3911.814603,3790.909283,2364.021719,446.1232377,3576.650552,Census Tract 20,57.9,155336,67,31.7,84.3,34.7,26.96629213,2.24719101
8747,MODELLING,7751.446002,4977.418072,4071.478822,2722.555543,881.3631073,2384.177675,Census Tract 20,57.9,155336,67,31.7,84.3,34.7,26.96629213,2.24719101
8748,MODELLING,44736.61656,11182.99823,10974.77429,1582.073419,1106.717177,3492.876847,Census Tract 326,25.4,98873,42,9.2,67.9,59.1,16.66666667,1.58730159
8749,MODELLING,47116.93432,12756.63624,8345.332642,717.3429609,1694.262942,3266.918219,Census Tract 330,21.4,78458,28.8,8.5,47.7,31.6,19.63350785,2.61780105
8750,MODELLING,47020.99207,12651.97736,8352.822461,688.7991665,1603.025172,3290.324617,Census Tract 330,21.4,78458,28.8,8.5,47.7,31.6,19.63350785,2.61780105
8751,MODELLING,20197.18643,3152.884167,2630.994442,660.4016569,1557.790009,4110.400351,Census Tract 199,6.4,46260,14.4,12.7,31.4,0.6,55.88235294,1.96078431
8752,MODELLING,22842.98937,5407.85825,10520.36934,873.3015976,899.1413862,3292.089598,Census Tract 379,39.7,106486,45,16.7,65.9,90.8,31.52364273,5.25394046
8753,MODELLING,24221.99199,6048.878214,11441.2637,622.86256,1622.93928,3358.459381,Census Tract 379,39.7,106486,45,16.7,65.9,90.8,16.74418605,4.65116279
8754,MODELLING,32019.43098,7668.066533,3561.630107,1570.692132,224.3271697,541.1365213,Census Tract 290,17.9,53669,24.1,6.3,30.8,3.1,17.50841751,3.36700337
8755,MODELLING,31099.83148,5631.332671,5862.942715,312.0286963,928.0884851,2820.747424,Census Tract 290,17.9,53669,24.1,6.3,30.8,3.1,12.32511659,1.08261159
8756,MODELLING,46497.21977,11987.9812,8159.86143,1111.981513,1291.337737,3272.971492,Census Tract 330,21.4,78458,28.8,8.5,47.7,31.6,49.34687954,5.80551524
8757,MODELLING,29802.82389,7170.665705,5071.433305,1291.553557,1553.746355,1964.965229,Census Tract 290,17.9,53669,24.1,6.3,30.8,3.1,16.13606629,1.41735717
8758,MODELLING,17576.70934,7155.473325,7830.299227,762.2327578,143.4535045,544.2575522,Census Tract 111,6.6,61142,12.5,6.2,47.7,2,55.9566787,9.02527076
8759,MODELLING,41943.4389,6859.281119,10071.32141,1355.709218,1618.466895,5402.268487,Census Tract 316,9,64318,17.6,15.1,48.9,33.8,18.35985312,4.89596083
8760,MODELLING,41827.20461,7626.701592,11463.42,1336.419726,355.5332725,5045.789274,Census Tract 320,15.5,66662,24,13.2,49.8,53.5,33.60215054,4.03225806
8761,MODELLING,34903.01761,5319.714552,2963.810097,1838.716398,328.3874827,4257.00509,Census Tract 390.02,28.7,73956,16.6,10.7,50.9,8.2,27.14932127,1.13122172
8762,MODELLING,21432.97847,2753.931515,2830.808679,1088.885991,627.4346002,5402.814009,Census Tract 198,16.2,47925,22.9,9.5,29.9,3,48.27586207,1.43678161
8763,MODELLING,16989.14291,2831.077268,7217.322215,284.3049897,312.1797133,4774.928419,Census Tract 104,12.8,32701,26.3,26.4,41,3,31.33159269,4.24281984
8764,MODELLING,28262.64536,5547.247325,3864.846547,2002.243497,78.10736811,371.3628275,Census Tract 289.01,5.6,64227,14.3,9.1,22.4,4.4,18.61908456,1.74553918
8765,MODELLING,30501.25569,5619.496154,6054.588444,814.7240604,1578.624404,3117.592603,Census Tract 286,12.2,50621,12.8,13.4,42.4,2.3,20.18745494,1.53208363
8766,MODELLING,39850.49903,7757.125014,14611.69631,1597.667282,363.7230192,2048.23326,Census Tract 323,6.8,48530,23.8,9,31.8,25.3,20.59925094,0
8767,MODELLING,22137.00986,3464.964316,3646.544844,1126.802866,357.1686584,6012.141823,Census Tract 198,16.2,47925,22.9,9.5,29.9,3,27.36686391,0.73964497
8768,MODELLING,17802.95122,1646.568585,7973.90419,1748.43997,977.4706657,6142.636849,Census Tract 93,20.1,57156,32.7,14.3,40.5,4.5,35.50295858,5.17751479
8769,MODELLING,10476.03914,5065.450103,4803.699146,1337.975832,686.3838049,4698.768242,Census Tract 36,15.6,57174,33.7,4.3,36.8,17.3,20.25435704,0.47103156
8770,MODELLING,46215.96152,16940.42697,10099.37711,972.0873945,691.2799561,2289.724416,Census Tract 259,26.3,94534,33.3,16.6,57.5,2.4,7.23763571,2.41254524
8771,MODELLING,9168.250157,1512.107495,1275.179153,788.668709,907.5906387,7171.825144,Census Tract 30.01,44.2,99925,52.5,22.9,62.7,30.6,51.48514851,4.7029703
8772,MODELLING,44476.9375,10356.67959,10025.37944,1474.918072,217.963345,4830.108751,Census Tract 326,25.4,98873,42,9.2,67.9,59.1,22.79728897,3.08071473
8773,MODELLING,24155.15549,2716.214804,8247.217101,956.8015233,416.9408566,3442.01043,Census Tract 382,10.6,78790,27.2,6.8,38.3,59.1,69.16996047,10.86956522
8774,MODELLING,10753.53605,4108.806118,7108.678698,1449.12709,361.6603353,5435.631009,Census Tract 148,22.5,56016,42.9,21.2,49.4,4.7,45.50155119,3.10237849
8775,MODELLING,45004.00374,15117.68052,11907.11699,1111.038136,2494.818559,1609.899767,Census Tract 260,38,78682,43.5,18.5,59.4,1.5,12.13592233,7.58495146
8776,MODELLING,15303.78939,5486.445386,7180.089164,1449.741124,1255.266347,4976.229744,Census Tract 169.01,7,82772,16.8,8.6,36.1,0.7,37.58020165,3.20806599
8777,MODELLING,11135.85194,2263.897189,2318.016134,370.3381472,246.2126456,5616.943563,Census Tract 38,30.9,122058,41.7,8.3,79,84.5,55.99104143,6.15901456
8778,MODELLING,9094.481909,6261.698236,6756.868104,1197.204628,1065.914899,1900.918495,Census Tract 137.02,53.7,79947,71,27.3,65.6,36.7,45.12195122,4.87804878
8779,MODELLING,58608.40712,24233.33356,9111.109074,1338.099541,1262.892401,252.4800021,Census Tract 345.02,38.6,77150,36.4,12,55.2,46.1,12.1703854,1.01419878
8780,MODELLING,19899.1938,10687.30161,10315.84334,1630.416895,951.4777285,2386.938932,Census Tract 66,6.2,53696,9.3,6.3,59.9,4.4,115.1515152,13.63636364
